lead_id,status,lead_date,region,vehicle_model,ga_client_id,application_id
279574,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
281703,Cancelled,01/11/2022,,Samsung Galaxy A12 64GB,,
281695,Cancelled,01/11/2022,,Samsung Galaxy A23 64GB,,
283575,Cancelled,04/11/2022,Nairobi,Samsung Galaxy A23 64GB,,
279965,Cancelled,30/10/2022,,Samsung Galaxy A12 64GB,,
281696,Cancelled,01/11/2022,,Samsung Galaxy A53 128GB,,
281697,Cancelled,01/11/2022,Kisii,Samsung Galaxy A12 64GB,,
294050,Cancelled,21/11/2022,Nairobi,Samsung Galaxy A23 64GB,759485184.3,
283584,Cancelled,04/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
281705,Cancelled,01/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
314785,New,28/12/2022,,Samsung Galaxy A04 64GB,759485184.3,
294033,Cancelled,21/11/2022,Nairobi,Samsung Galaxy A12 64GB,759485184.3,
277161,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
279910,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
281714,Cancelled,01/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
276419,Cancelled,25/10/2022,,Samsung Galaxy A12 64GB,,
277201,Cancelled,26/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
281715,Cancelled,01/11/2022,,Samsung Galaxy A23 64GB,,
283689,Cancelled,05/11/2022,,Samsung Galaxy A53 128GB,,
276383,Cancelled,25/10/2022,,Samsung Galaxy A23 64GB,,
276404,Cancelled,25/10/2022,,Samsung Galaxy A53 128GB,,
276939,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
279796,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
285051,Cancelled,07/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
277045,Cancelled,25/10/2022,Kiambu,Samsung Galaxy A12 64GB,,
279586,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
314791,New,28/12/2022,,Samsung Galaxy A12 64GB,759485184.3,
283626,Cancelled,04/11/2022,Kiambu,Samsung Galaxy A12 64GB,,
283627,Cancelled,04/11/2022,,Samsung Galaxy A12 64GB,,
276353,Cancelled,25/10/2022,,Samsung Galaxy A53 128GB,,
284812,Cancelled,07/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
279700,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
283760,Cancelled,05/11/2022,Nairobi,Samsung Galaxy A23 64GB,,
281769,Cancelled,02/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
285331,Cancelled,07/11/2022,Other,Samsung Galaxy A53 128GB,,
276977,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
281755,Cancelled,02/11/2022,Nairobi,Samsung Galaxy A23 64GB,,
284388,Cancelled,06/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
283926,Cancelled,05/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
277247,Cancelled,26/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
277089,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
280031,Application submitted,30/10/2022,,Samsung Galaxy A53 128GB,,419895
279858,Cancelled,29/10/2022,,Samsung Galaxy A12 64GB,,
279058,Cancelled,28/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
276360,Cancelled,25/10/2022,,Samsung Galaxy A23 64GB,,
281781,Cancelled,02/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
277221,Cancelled,26/10/2022,Kakamega,Samsung Galaxy A12 64GB,,
281973,Cancelled,02/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
279616,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
284692,Cancelled,07/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
276890,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
276900,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
281759,Cancelled,02/11/2022,Other,Samsung Galaxy A53 128GB,,
285523,Cancelled,08/11/2022,Kisii,Samsung Galaxy A53 128GB,,
285623,Cancelled,08/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
276680,Cancelled,25/10/2022,,Samsung Galaxy A12 64GB,,
276364,Cancelled,25/10/2022,,Samsung Galaxy A53 128GB,,
283664,Cancelled,05/11/2022,,Samsung Galaxy A53 128GB,,
276433,Cancelled,25/10/2022,,Samsung Galaxy A53 128GB,,
276611,Cancelled,25/10/2022,,Samsung Galaxy A53 128GB,,
280029,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
279754,Cancelled,29/10/2022,,Samsung Galaxy A12 64GB,,
281737,Cancelled,02/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
281790,Cancelled,02/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
283652,Cancelled,05/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
284497,Cancelled,06/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
281887,Cancelled,02/11/2022,Nairobi,Samsung Galaxy A23 64GB,,
281858,Cancelled,02/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
281807,Cancelled,02/11/2022,,Samsung Galaxy A23 64GB,,
283657,Cancelled,05/11/2022,Nairobi,Samsung Galaxy A23 64GB,,
277151,Cancelled,25/10/2022,Bungoma,Samsung Galaxy A23 64GB,,
277153,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
279893,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
280037,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
278954,Cancelled,28/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
281817,Cancelled,02/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
285374,Cancelled,07/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
285377,Cancelled,07/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
279955,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
283670,Cancelled,05/11/2022,,Samsung Galaxy A23 64GB,,
277256,Cancelled,26/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
281995,Cancelled,02/11/2022,,Samsung Galaxy A12 64GB,,
276379,Cancelled,25/10/2022,,Samsung Galaxy A12 64GB,,
276382,Cancelled,25/10/2022,,Samsung Galaxy A23 64GB,,
277199,Cancelled,26/10/2022,,Samsung Galaxy A23 64GB,,
279649,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
294411,Cancelled,21/11/2022,Kiambu,Samsung Galaxy A12 64GB,759485184.3,
280048,Cancelled,30/10/2022,,Samsung Galaxy A53 128GB,,
279948,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
282077,Cancelled,02/11/2022,Other,Samsung Galaxy A23 64GB,,
279741,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
279746,Cancelled,29/10/2022,Kilifi,Samsung Galaxy A23 64GB,,
279652,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
282036,Cancelled,02/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
279655,Cancelled,29/10/2022,,Samsung Galaxy A23 64GB,,
278187,Cancelled,27/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
276456,Cancelled,25/10/2022,,Samsung Galaxy A12 64GB,,
276574,Cancelled,25/10/2022,,Samsung Galaxy A23 64GB,,
279803,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
276463,Cancelled,25/10/2022,,Samsung Galaxy A12 64GB,,
314835,New,28/12/2022,,Samsung Galaxy A23 64GB,1172049422,
281430,Cancelled,01/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
283736,Cancelled,05/11/2022,Kakamega,Samsung Galaxy A53 128GB,,
294593,Cancelled,21/11/2022,,Samsung Galaxy A12 64GB,605950720.3,
279666,Cancelled,29/10/2022,Other,Samsung Galaxy A12 64GB,,
282188,Cancelled,02/11/2022,,Samsung Galaxy A53 128GB,,
284889,Cancelled,07/11/2022,Nairobi,Samsung Galaxy A23 64GB,,
279998,Cancelled,30/10/2022,Kakamega,Samsung Galaxy A23 64GB,,
286275,Cancelled,08/11/2022,Mombasa,Samsung Galaxy A23 64GB,219214802.3,
286264,Cancelled,08/11/2022,Kiambu,Samsung Galaxy A53 128GB,2740611984,
286294,Cancelled,08/11/2022,Other,Samsung Galaxy A23 64GB,1200678718,
283743,Cancelled,05/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
280040,Cancelled,30/10/2022,,Samsung Galaxy A12 64GB,,
279896,Cancelled,30/10/2022,Other,Samsung Galaxy A23 64GB,,
279692,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
279983,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
282096,Cancelled,02/11/2022,,Samsung Galaxy A23 64GB,,
283282,Cancelled,04/11/2022,Nairobi,Samsung Galaxy A23 64GB,,
276924,Cancelled,25/10/2022,Other,Samsung Galaxy A23 64GB,,
281956,Cancelled,02/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
283313,Cancelled,04/11/2022,Other,Samsung Galaxy A12 64GB,,
281912,Cancelled,02/11/2022,Nakuru,Samsung Galaxy A12 64GB,,
282128,Cancelled,02/11/2022,,Samsung Galaxy A53 128GB,,
284640,Cancelled,06/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
285181,Cancelled,07/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
277275,Cancelled,26/10/2022,,Samsung Galaxy A23 64GB,,
276470,Cancelled,25/10/2022,,Samsung Galaxy A12 64GB,,
279860,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
283563,Cancelled,04/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
280041,Cancelled,30/10/2022,Kiambu,Samsung Galaxy A12 64GB,,
280051,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
276453,Cancelled,25/10/2022,,Samsung Galaxy A12 64GB,,
277261,Cancelled,26/10/2022,Kiambu,Samsung Galaxy A23 64GB,,
276853,Cancelled,25/10/2022,,Samsung Galaxy A53 128GB,,
279684,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
276552,Cancelled,25/10/2022,,Samsung Galaxy A23 64GB,,
276272,Cancelled,25/10/2022,,Samsung Galaxy A23 64GB,,
276919,Cancelled,25/10/2022,Machakos,Samsung Galaxy A23 64GB,,
279696,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
279985,Cancelled,30/10/2022,,Samsung Galaxy A23 64GB,,
276520,Cancelled,25/10/2022,,Samsung Galaxy A53 128GB,,
279740,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
279706,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
276580,Cancelled,25/10/2022,,Samsung Galaxy A53 128GB,,
276620,Cancelled,25/10/2022,,Samsung Galaxy A53 128GB,,
280042,Cancelled,30/10/2022,,Samsung Galaxy A12 64GB,,
279954,Cancelled,30/10/2022,Other,Samsung Galaxy A53 128GB,,
279894,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
279904,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
276750,Cancelled,25/10/2022,,Samsung Galaxy A23 64GB,,
285326,Cancelled,07/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
285329,Cancelled,07/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
285625,Cancelled,08/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
282028,Cancelled,02/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
285516,Cancelled,08/11/2022,Other,Samsung Galaxy A23 64GB,,
282164,Cancelled,02/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
314853,New,28/12/2022,,Samsung Galaxy A23 64GB,2893027446,
276827,Cancelled,25/10/2022,,Samsung Galaxy A53 128GB,,
283758,Cancelled,05/11/2022,Other,Samsung Galaxy A53 128GB,,
281950,Cancelled,02/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
279710,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
277322,Cancelled,26/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
279711,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
279804,Cancelled,29/10/2022,Other,Samsung Galaxy A23 64GB,,
279716,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
277222,Cancelled,26/10/2022,,Samsung Galaxy A53 128GB,,
276705,Cancelled,25/10/2022,,Samsung Galaxy A23 64GB,,
279979,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
277066,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
281913,Cancelled,02/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
276754,Cancelled,25/10/2022,,Samsung Galaxy A53 128GB,,
284668,Cancelled,06/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
280022,Cancelled,30/10/2022,Other,Samsung Galaxy A53 128GB,,
277072,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
279729,Cancelled,29/10/2022,,Samsung Galaxy A23 64GB,,
314863,New,28/12/2022,,Samsung Galaxy A53 128GB,1916807184,
285794,Cancelled,08/11/2022,,Samsung Galaxy A12 64GB,,
277078,Cancelled,25/10/2022,Other,Samsung Galaxy A53 128GB,,
277080,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
279853,Cancelled,29/10/2022,,Samsung Galaxy A53 128GB,,
281590,Cancelled,01/11/2022,Nairobi,Samsung Galaxy A23 64GB,,
282147,Cancelled,02/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
283761,Cancelled,05/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
281920,Cancelled,02/11/2022,,Samsung Galaxy A53 128GB,,
277230,Cancelled,26/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
276820,Cancelled,25/10/2022,,Samsung Galaxy A23 64GB,,
276523,Cancelled,25/10/2022,,Samsung Galaxy A23 64GB,,
279859,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
277452,Cancelled,26/10/2022,,Samsung Galaxy A12 64GB,,
276723,Cancelled,25/10/2022,,Samsung Galaxy A23 64GB,,
279995,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
279813,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
282039,Cancelled,02/11/2022,Mombasa,Samsung Galaxy A12 64GB,,
282260,Cancelled,03/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
277069,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
277071,Cancelled,25/10/2022,Other,Samsung Galaxy A53 128GB,,
279932,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
279735,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
294148,Cancelled,21/11/2022,Bungoma,Samsung Galaxy A23 64GB,4079845642,
279936,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
285231,Cancelled,07/11/2022,Kiambu,Samsung Galaxy A53 128GB,,
278016,Cancelled,27/10/2022,Kakamega,Samsung Galaxy A23 64GB,,
277380,Cancelled,26/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
276809,Cancelled,25/10/2022,,Samsung Galaxy A53 128GB,,
277330,Cancelled,26/10/2022,Kisii,Samsung Galaxy A53 128GB,,
279743,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
276553,Cancelled,25/10/2022,,Samsung Galaxy A53 128GB,,
279794,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
279850,Cancelled,29/10/2022,Kiambu,Samsung Galaxy A23 64GB,,
281997,Cancelled,02/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
283681,Cancelled,05/11/2022,,Samsung Galaxy A53 128GB,,
314870,New,28/12/2022,,Samsung Galaxy A23 64GB,265944382.3,
283686,Cancelled,05/11/2022,,Samsung Galaxy A12 64GB,,
283692,Cancelled,05/11/2022,Kilifi,Samsung Galaxy A53 128GB,,
283713,Cancelled,05/11/2022,Other,Samsung Galaxy A53 128GB,,
283717,Cancelled,05/11/2022,,Samsung Galaxy A12 64GB,,
283724,Cancelled,05/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
294971,Cancelled,22/11/2022,,Samsung Galaxy A12 64GB,377714252.3,
283683,Cancelled,05/11/2022,Nairobi,Samsung Galaxy A23 64GB,,
279749,Cancelled,29/10/2022,Other,Samsung Galaxy A53 128GB,,
283727,Cancelled,05/11/2022,Kiambu,Samsung Galaxy A53 128GB,,
283728,Cancelled,05/11/2022,Machakos,Samsung Galaxy A53 128GB,,
277139,Cancelled,25/10/2022,Kiambu,Samsung Galaxy A53 128GB,,
279873,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
279763,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
283770,Cancelled,05/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
281942,Cancelled,02/11/2022,Meru,Samsung Galaxy A53 128GB,,
277037,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
274831,Cancelled,22/10/2022,,Samsung Galaxy A53 128GB,,
276725,Cancelled,25/10/2022,,Samsung Galaxy A53 128GB,,
276673,Cancelled,25/10/2022,,Samsung Galaxy A23 64GB,,
280057,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
279777,Cancelled,29/10/2022,,Samsung Galaxy A23 64GB,,
279787,Cancelled,29/10/2022,Other,Samsung Galaxy A53 128GB,,
279877,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
282269,Cancelled,03/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
282087,Cancelled,02/11/2022,Kiambu,Samsung Galaxy A23 64GB,,
277291,Cancelled,26/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
277068,Cancelled,25/10/2022,Kiambu,Samsung Galaxy A23 64GB,,
279828,Cancelled,29/10/2022,,Samsung Galaxy A53 128GB,,
279810,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
276646,Cancelled,25/10/2022,,Samsung Galaxy A53 128GB,,
280038,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
282152,Cancelled,02/11/2022,Other,Samsung Galaxy A12 64GB,,
277327,Cancelled,26/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
277397,Cancelled,26/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
277158,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
277187,Cancelled,26/10/2022,Other,Samsung Galaxy A53 128GB,,
277099,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
277145,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
277164,Cancelled,25/10/2022,Kiambu,Samsung Galaxy A53 128GB,,
277134,Cancelled,25/10/2022,Kakamega,Samsung Galaxy A53 128GB,,
279856,Cancelled,29/10/2022,Kiambu,Samsung Galaxy A53 128GB,,
276881,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
314891,New,28/12/2022,,Samsung Galaxy A53 128GB,1067468962,
276992,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
279884,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
282248,Cancelled,03/11/2022,,Samsung Galaxy A53 128GB,,
277193,Cancelled,26/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
276933,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
279885,Cancelled,30/10/2022,Other,Samsung Galaxy A53 128GB,,
294146,Cancelled,21/11/2022,Kiambu,Samsung Galaxy A53 128GB,482139506.3,
277110,Cancelled,25/10/2022,Mombasa,Samsung Galaxy A23 64GB,,
276786,Cancelled,25/10/2022,,Samsung Galaxy A23 64GB,,
314893,New,28/12/2022,,Samsung Galaxy A53 128GB,,
280011,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
279908,Cancelled,30/10/2022,,Samsung Galaxy A53 128GB,,
281406,Cancelled,01/11/2022,,Samsung Galaxy A23 64GB,,
282308,Cancelled,03/11/2022,Nairobi,Samsung Galaxy A23 64GB,,
279857,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
279911,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
279924,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
282048,Cancelled,02/11/2022,Nairobi,Samsung Galaxy A23 64GB,,
276657,Cancelled,25/10/2022,,Samsung Galaxy A53 128GB,,
279951,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
294131,Cancelled,21/11/2022,Kilifi,Samsung Galaxy A12 64GB,1711006984,
277215,Cancelled,26/10/2022,,Samsung Galaxy A53 128GB,,
280113,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
279953,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
280288,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
280306,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
283827,Cancelled,05/11/2022,Kisii,Samsung Galaxy A53 128GB,,
281982,Cancelled,02/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
276686,Cancelled,25/10/2022,,Samsung Galaxy A12 64GB,,
282224,Cancelled,03/11/2022,Nairobi,Samsung Galaxy A23 64GB,,
282349,Cancelled,03/11/2022,Mombasa,Samsung Galaxy A12 64GB,,
276803,Cancelled,25/10/2022,,Samsung Galaxy A23 64GB,,
277094,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
282076,Cancelled,02/11/2022,,Samsung Galaxy A12 64GB,,
282085,Cancelled,02/11/2022,Kisii,Samsung Galaxy A53 128GB,,
282106,Cancelled,02/11/2022,,Samsung Galaxy A53 128GB,,
276990,Cancelled,25/10/2022,,Samsung Galaxy A12 64GB,,
282359,Cancelled,03/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
277286,Cancelled,26/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
277195,Cancelled,26/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
276765,Cancelled,25/10/2022,,Samsung Galaxy A12 64GB,,
276835,Cancelled,25/10/2022,,Samsung Galaxy A53 128GB,,
280043,Cancelled,30/10/2022,,Samsung Galaxy A53 128GB,,
280187,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
276779,Cancelled,25/10/2022,,Samsung Galaxy A12 64GB,,
277234,Cancelled,26/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
294489,Application submitted,21/11/2022,Other,Samsung Galaxy A23 64GB,1579035000,425537
277189,Cancelled,26/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
280332,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
280250,Cancelled,30/10/2022,,Samsung Galaxy A23 64GB,,
285543,Cancelled,08/11/2022,Other,Samsung Galaxy A53 128GB,,
280075,Cancelled,30/10/2022,Other,Samsung Galaxy A53 128GB,,
280061,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
277250,Cancelled,26/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
314926,New,28/12/2022,,Samsung Galaxy A12 64GB,1813665812,
276834,Cancelled,25/10/2022,,Samsung Galaxy A23 64GB,,
283592,Cancelled,04/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
283790,Cancelled,05/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
276837,Cancelled,25/10/2022,,Samsung Galaxy A53 128GB,,
283467,Cancelled,04/11/2022,Nairobi,Samsung Galaxy A53 128GB,,
314937,New,28/12/2022,,Samsung Galaxy A04 64GB,1360090986,
314938,New,28/12/2022,,Samsung Galaxy A23 64GB,906849826.3,
276878,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
277292,Cancelled,26/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
280148,Cancelled,30/10/2022,,Samsung Galaxy A53 128GB,,
276914,Cancelled,25/10/2022,Other,Samsung Galaxy A23 64GB,,
280168,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
280136,Cancelled,30/10/2022,,Samsung Galaxy A12 64GB,,
277179,Cancelled,26/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
277181,Cancelled,26/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
294125,Cancelled,21/11/2022,Kisii,Samsung Galaxy A23 64GB,3877323338,
283624,Cancelled,04/11/2022,,Samsung Galaxy A53 128GB,,
277196,Cancelled,26/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
284712,Cancelled,07/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
277095,Cancelled,25/10/2022,,Samsung Galaxy A53 128GB,,
294097,Cancelled,21/11/2022,,Samsung Galaxy A12 64GB,2611742142,
283424,Cancelled,04/11/2022,Other,Samsung Galaxy A12 64GB,,
283441,Cancelled,04/11/2022,Kakamega,Samsung Galaxy A23 64GB,,
283461,Cancelled,04/11/2022,Nakuru,Samsung Galaxy A53 128GB,,
280336,Cancelled,30/10/2022,Kiambu,Samsung Galaxy A12 64GB,,
283490,Cancelled,04/11/2022,Kisii,Samsung Galaxy A53 128GB,,
283498,Cancelled,04/11/2022,Other,Samsung Galaxy A53 128GB,,
314950,New,29/12/2022,,Samsung Galaxy A53 128GB,1733452962,
276988,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A23 64GB,,
280350,Cancelled,31/10/2022,,Samsung Galaxy A53 128GB,,
283772,Cancelled,05/11/2022,Other,Samsung Galaxy A53 128GB,,
294080,Cancelled,21/11/2022,Nakuru,Samsung Galaxy A23 64GB,3120324016,
280091,Cancelled,30/10/2022,Other,Samsung Galaxy A53 128GB,,
280130,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
314952,New,29/12/2022,,Samsung Galaxy A04 64GB,693562994.3,
277010,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
294075,Cancelled,21/11/2022,,Samsung Galaxy A53 128GB,503298514.3,
277206,Cancelled,26/10/2022,,Samsung Galaxy A23 64GB,,
277055,Cancelled,25/10/2022,Nairobi,Samsung Galaxy A12 64GB,,
280273,Cancelled,30/10/2022,,Samsung Galaxy A12 64GB,,
277081,Cancelled,25/10/2022,,Samsung Galaxy A53 128GB,,
294019,Cancelled,21/11/2022,,Samsung Galaxy A23 64GB,912080030.3,
277100,Cancelled,25/10/2022,,Samsung Galaxy A53 128GB,,
277135,Cancelled,25/10/2022,Other,Samsung Galaxy A12 64GB,,
279647,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
279554,Cancelled,29/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
277208,Cancelled,26/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
280193,Cancelled,30/10/2022,Nairobi,Samsung Galaxy A53 128GB,,
283742,Cancelled,05/11/2022,Nairobi,Samsung Galaxy A12 64GB,,
277269,Cancelled,26/10/2022,,Samsung Galaxy A23 64GB,,
294834,Cancelled,22/11/2022,Nairobi,Samsung Galaxy A53 128GB,1118770852,
277120,Cancelled,25/10/2022,Other,Samsung Galaxy A23 64GB,,
281998,Cancelled,02/11/2022,Other,Samsung Galaxy A12 64GB,,
283714,Cancelled,05/11/2022,Nairobi,Samsung Galaxy A23 64GB,,
